Numeric:   Analytic:  Relative Error:
0.400726   0.400726   8.33029e-08
0.400628   0.400628   8.33029e-08
0.400531   0.400531   8.33029e-08
0.400434   0.400434   8.33029e-08
0.400336   0.400336   8.33029e-08
0.400239   0.400239   8.33029e-08
0.400141   0.400141   8.33029e-08
0.400044   0.400044   8.33029e-08
0.399946   0.399946   8.33029e-08
0.399849   0.399849   8.33029e-08
0.399751   0.399752   8.33028e-08
0.399654   0.399654   8.33028e-08
0.399557   0.399557   8.33028e-08
0.399459   0.399459   8.33028e-08
0.399362   0.399362   8.33028e-08
0.399264   0.399264   8.33028e-08
0.399167   0.399167   8.33028e-08
0.399069   0.399069   8.33028e-08
0.398972   0.398972   8.33028e-08
0.398874   0.398874   8.33028e-08
0.398777   0.398777   8.33028e-08
0.398679   0.398679   8.33028e-08
0.398582   0.398582   8.33028e-08
0.398484   0.398484   8.33028e-08
0.398387   0.398387   8.33028e-08
0.398289   0.398289   8.33028e-08
0.398192   0.398192   8.33028e-08
0.398094   0.398094   8.33028e-08
0.397997   0.397997   8.33027e-08
0.397899   0.397899   8.33027e-08
0.397802   0.397802   8.33027e-08
0.397704   0.397704   8.33027e-08
0.397607   0.397607   8.33027e-08
0.397509   0.397509   8.33027e-08
0.397412   0.397412   8.33027e-08
0.397314   0.397314   8.33027e-08
0.397217   0.397217   8.33027e-08
0.397119   0.397119   8.33027e-08
0.397022   0.397022   8.33027e-08
0.396924   0.396924   8.33027e-08
0.396827   0.396827   8.33027e-08
0.396729   0.396729   8.33027e-08
0.396632   0.396632   8.33027e-08
0.396534   0.396534   8.33027e-08
0.396437   0.396437   8.33027e-08
0.396339   0.396339   8.33026e-08
0.396242   0.396242   8.33026e-08
0.396144   0.396144   8.33026e-08
0.396047   0.396047   8.33026e-08
0.395949   0.395949   8.33026e-08
0.395851   0.395851   8.33026e-08
0.395754   0.395754   8.33026e-08
0.395656   0.395656   8.33026e-08
0.395559   0.395559   8.33026e-08
0.395461   0.395461   8.33026e-08
0.395364   0.395364   8.33026e-08
0.395266   0.395266   8.33026e-08
0.395169   0.395169   8.33026e-08
0.395071   0.395071   8.33026e-08
0.394973   0.394973   8.33026e-08
0.394876   0.394876   8.33026e-08
0.394778   0.394778   8.33026e-08
0.394681   0.394681   8.33025e-08
0.394583   0.394583   8.33025e-08
0.394486   0.394486   8.33025e-08
0.394388   0.394388   8.33025e-08
0.39429   0.39429   8.33025e-08
0.394193   0.394193   8.33025e-08
0.394095   0.394095   8.33025e-08
0.393998   0.393998   8.33025e-08
0.3939   0.3939   8.33025e-08
0.393802   0.393802   8.33025e-08
0.393705   0.393705   8.33025e-08
0.393607   0.393607   8.33025e-08
0.39351   0.39351   8.33025e-08
0.393412   0.393412   8.33025e-08
0.393314   0.393314   8.33025e-08
0.393217   0.393217   8.33025e-08
0.393119   0.393119   8.33024e-08
0.393022   0.393022   8.33024e-08
0.392924   0.392924   8.33024e-08
0.392826   0.392826   8.33024e-08
0.392729   0.392729   8.33024e-08
0.392631   0.392631   8.33024e-08
0.392533   0.392533   8.33024e-08
0.392436   0.392436   8.33024e-08
0.392338   0.392338   8.33024e-08
0.39224   0.392241   8.33024e-08
0.392143   0.392143   8.33024e-08
0.392045   0.392045   8.33024e-08
0.391948   0.391948   8.33024e-08
0.39185   0.39185   8.33024e-08
0.391752   0.391752   8.33024e-08
0.391655   0.391655   8.33024e-08
0.391557   0.391557   8.33023e-08
0.391459   0.391459   8.33023e-08
0.391362   0.391362   8.33023e-08
0.391264   0.391264   8.33023e-08
0.391166   0.391166   8.33023e-08
0.391069   0.391069   8.33023e-08
0.390971   0.390971   8.33023e-08
0.390873   0.390873   8.33023e-08
0.390776   0.390776   8.33023e-08
0.390678   0.390678   8.33023e-08
0.39058   0.39058   8.33023e-08
0.390483   0.390483   8.33023e-08
0.390385   0.390385   8.33023e-08
0.390287   0.390287   8.33023e-08
0.39019   0.39019   8.33023e-08
0.390092   0.390092   8.33023e-08
0.389994   0.389994   8.33022e-08
0.389896   0.389897   8.33022e-08
0.389799   0.389799   8.33022e-08
0.389701   0.389701   8.33022e-08
0.389603   0.389603   8.33022e-08
0.389506   0.389506   8.33022e-08
0.389408   0.389408   8.33022e-08
0.38931   0.38931   8.33022e-08
0.389213   0.389213   8.33022e-08
0.389115   0.389115   8.33022e-08
0.389017   0.389017   8.33022e-08
0.388919   0.388919   8.33022e-08
0.388822   0.388822   8.33022e-08
0.388724   0.388724   8.33022e-08
0.388626   0.388626   8.33022e-08
0.388529   0.388529   8.33021e-08
0.388431   0.388431   8.33021e-08
0.388333   0.388333   8.33021e-08
0.388235   0.388235   8.33021e-08
0.388138   0.388138   8.33021e-08
0.38804   0.38804   8.33021e-08
0.387942   0.387942   8.33021e-08
0.387844   0.387844   8.33021e-08
0.387747   0.387747   8.33021e-08
0.387649   0.387649   8.33021e-08
0.387551   0.387551   8.33021e-08
0.387453   0.387453   8.33021e-08
0.387356   0.387356   8.33021e-08
0.387258   0.387258   8.33021e-08
0.38716   0.38716   8.33021e-08
0.387062   0.387062   8.33021e-08
0.386965   0.386965   8.3302e-08
0.386867   0.386867   8.3302e-08
0.386769   0.386769   8.3302e-08
0.386671   0.386671   8.3302e-08
0.386574   0.386574   8.3302e-08
0.386476   0.386476   8.3302e-08
0.386378   0.386378   8.3302e-08
0.38628   0.38628   8.3302e-08
0.386182   0.386183   8.3302e-08
0.386085   0.386085   8.3302e-08
0.385987   0.385987   8.3302e-08
0.385889   0.385889   8.3302e-08
0.385791   0.385791   8.3302e-08
0.385694   0.385694   8.3302e-08
0.385596   0.385596   8.3302e-08
0.385498   0.385498   8.3302e-08
0.3854   0.3854   8.3302e-08
0.385302   0.385302   8.33019e-08
0.385205   0.385205   8.33019e-08
0.385107   0.385107   8.33019e-08
0.385009   0.385009   8.33019e-08
0.384911   0.384911   8.33019e-08
0.384813   0.384813   8.33019e-08
0.384716   0.384716   8.33019e-08
0.384618   0.384618   8.33019e-08
0.38452   0.38452   8.33019e-08
0.384422   0.384422   8.33019e-08
0.384324   0.384324   8.33019e-08
0.384226   0.384226   8.33019e-08
0.384129   0.384129   8.33019e-08
0.384031   0.384031   8.33019e-08
0.383933   0.383933   8.33019e-08
0.383835   0.383835   8.33019e-08
0.383737   0.383737   8.33019e-08
0.383639   0.38364   8.33019e-08
0.383542   0.383542   8.33019e-08
0.383444   0.383444   8.33019e-08
0.383346   0.383346   8.33018e-08
0.383248   0.383248   8.33018e-08
0.38315   0.38315   8.33018e-08
0.383052   0.383052   8.33018e-08
0.382955   0.382955   8.33018e-08
0.382857   0.382857   8.33018e-08
0.382759   0.382759   8.33018e-08
0.382661   0.382661   8.33018e-08
0.382563   0.382563   8.33018e-08
0.382465   0.382465   8.33018e-08
0.382367   0.382367   8.33018e-08
0.38227   0.38227   8.33018e-08
0.382172   0.382172   8.33018e-08
0.382074   0.382074   8.33018e-08
0.381976   0.381976   8.33018e-08
0.381878   0.381878   8.33018e-08
0.38178   0.38178   8.33018e-08
0.381682   0.381682   8.33018e-08
0.381584   0.381584   8.33018e-08
0.381487   0.381487   8.33018e-08
0.381389   0.381389   8.33017e-08
0.381291   0.381291   8.33017e-08
0.381193   0.381193   8.33017e-08
0.381095   0.381095   8.33017e-08
0.380997   0.380997   8.33017e-08
0.380899   0.380899   8.33017e-08
0.380801   0.380801   8.33017e-08
0.380703   0.380703   8.33017e-08
0.380606   0.380606   8.33017e-08
0.380508   0.380508   8.33017e-08
0.38041   0.38041   8.33017e-08
0.380312   0.380312   8.33017e-08
0.380214   0.380214   8.33017e-08
0.380116   0.380116   8.33017e-08
0.380018   0.380018   8.33017e-08
0.37992   0.37992   8.33017e-08
0.379822   0.379822   8.33017e-08
0.379724   0.379724   8.33017e-08
0.379626   0.379626   8.33017e-08
0.379529   0.379529   8.33017e-08
0.379431   0.379431   8.33017e-08
0.379333   0.379333   8.33016e-08
0.379235   0.379235   8.33016e-08
0.379137   0.379137   8.33016e-08
0.379039   0.379039   8.33016e-08
0.378941   0.378941   8.33016e-08
0.378843   0.378843   8.33016e-08
0.378745   0.378745   8.33016e-08
0.378647   0.378647   8.33016e-08
0.378549   0.378549   8.33016e-08
0.378451   0.378451   8.33016e-08
0.378353   0.378353   8.33016e-08
0.378255   0.378255   8.33016e-08
0.378157   0.378157   8.33016e-08
0.378059   0.378059   8.33016e-08
0.377961   0.377961   8.33016e-08
0.377864   0.377864   8.33016e-08
0.377766   0.377766   8.33016e-08
0.377668   0.377668   8.33016e-08
0.37757   0.37757   8.33016e-08
0.377472   0.377472   8.33016e-08
0.377374   0.377374   8.33016e-08
0.377276   0.377276   8.33016e-08
0.377178   0.377178   8.33015e-08
0.37708   0.37708   8.33015e-08
0.376982   0.376982   8.33015e-08
0.376884   0.376884   8.33015e-08
0.376786   0.376786   8.33015e-08
0.376688   0.376688   8.33015e-08
0.37659   0.37659   8.33015e-08
0.376492   0.376492   8.33015e-08
0.376394   0.376394   8.33015e-08
0.376296   0.376296   8.33015e-08
0.376198   0.376198   8.33015e-08
0.3761   0.3761   8.33015e-08
0.376002   0.376002   8.33015e-08
0.375904   0.375904   8.33015e-08
0.375806   0.375806   8.33015e-08
0.375708   0.375708   8.33015e-08
0.37561   0.37561   8.33015e-08
0.375512   0.375512   8.33015e-08
0.375414   0.375414   8.33015e-08
0.375316   0.375316   8.33015e-08
0.375218   0.375218   8.33015e-08
0.37512   0.37512   8.33015e-08
0.375022   0.375022   8.33015e-08
0.374924   0.374924   8.33015e-08
0.374826   0.374826   8.33015e-08
0.374728   0.374728   8.33015e-08
0.37463   0.37463   8.33015e-08
0.374532   0.374532   8.33015e-08
0.374434   0.374434   8.33015e-08
0.374336   0.374336   8.33014e-08
0.374238   0.374238   8.33014e-08
0.37414   0.37414   8.33014e-08
0.374042   0.374042   8.33014e-08
0.373944   0.373944   8.33014e-08
0.373846   0.373846   8.33014e-08
0.373747   0.373747   8.33014e-08
0.373649   0.373649   8.33014e-08
0.373551   0.373551   8.33014e-08
0.373453   0.373453   8.33014e-08
0.373355   0.373355   8.33014e-08
0.373257   0.373257   8.33014e-08
0.373159   0.373159   8.33014e-08
0.373061   0.373061   8.33014e-08
0.372963   0.372963   8.33014e-08
0.372865   0.372865   8.33014e-08
0.372767   0.372767   8.33014e-08
0.372669   0.372669   8.33014e-08
0.372571   0.372571   8.33014e-08
0.372473   0.372473   8.33014e-08
0.372375   0.372375   8.33014e-08
0.372277   0.372277   8.33014e-08
0.372179   0.372179   8.33014e-08
0.37208   0.37208   8.33014e-08
0.371982   0.371982   8.33014e-08
0.371884   0.371884   8.33014e-08
0.371786   0.371786   8.33014e-08
0.371688   0.371688   8.33014e-08
0.37159   0.37159   8.33014e-08
0.371492   0.371492   8.33013e-08
0.371394   0.371394   8.33013e-08
0.371296   0.371296   8.33013e-08
0.371198   0.371198   8.33013e-08
0.3711   0.3711   8.33013e-08
0.371002   0.371002   8.33013e-08
0.370903   0.370903   8.33013e-08
0.370805   0.370805   8.33013e-08
0.370707   0.370707   8.33013e-08
0.370609   0.370609   8.33013e-08
0.370511   0.370511   8.33013e-08
0.370413   0.370413   8.33013e-08
0.370315   0.370315   8.33013e-08
0.370217   0.370217   8.33013e-08
0.370119   0.370119   8.33013e-08
0.37002   0.37002   8.33013e-08
0.369922   0.369922   8.33013e-08
0.369824   0.369824   8.33013e-08
0.369726   0.369726   8.33013e-08
0.369628   0.369628   8.33013e-08
0.36953   0.36953   8.33013e-08
0.369432   0.369432   8.33013e-08
0.369334   0.369334   8.33013e-08
0.369235   0.369236   8.33013e-08
0.369137   0.369137   8.33013e-08
0.369039   0.369039   8.33013e-08
0.368941   0.368941   8.33013e-08
0.368843   0.368843   8.33013e-08
0.368745   0.368745   8.33012e-08
0.368647   0.368647   8.33012e-08
0.368549   0.368549   8.33012e-08
0.36845   0.36845   8.33012e-08
0.368352   0.368352   8.33012e-08
0.368254   0.368254   8.33012e-08
0.368156   0.368156   8.33012e-08
0.368058   0.368058   8.33012e-08
0.36796   0.36796   8.33012e-08
0.367861   0.367862   8.33012e-08
0.367763   0.367763   8.33012e-08
0.367665   0.367665   8.33012e-08
0.367567   0.367567   8.33012e-08
0.367469   0.367469   8.33012e-08
0.367371   0.367371   8.33012e-08
0.367273   0.367273   8.33012e-08
0.367174   0.367174   8.33012e-08
0.367076   0.367076   8.33012e-08
0.366978   0.366978   8.33012e-08
0.36688   0.36688   8.33012e-08
0.366782   0.366782   8.33012e-08
0.366683   0.366684   8.33012e-08
0.366585   0.366585   8.33012e-08
0.366487   0.366487   8.33012e-08
0.366389   0.366389   8.33012e-08
0.366291   0.366291   8.33012e-08
0.366193   0.366193   8.33012e-08
0.366094   0.366094   8.33011e-08
0.365996   0.365996   8.33011e-08
0.365898   0.365898   8.33011e-08
0.3658   0.3658   8.33011e-08
0.365702   0.365702   8.33011e-08
0.365603   0.365603   8.33011e-08
0.365505   0.365505   8.33011e-08
0.365407   0.365407   8.33011e-08
0.365309   0.365309   8.33011e-08
0.365211   0.365211   8.33011e-08
0.365112   0.365112   8.33011e-08
0.365014   0.365014   8.33011e-08
0.364916   0.364916   8.33011e-08
0.364818   0.364818   8.33011e-08
0.36472   0.36472   8.33011e-08
0.364621   0.364621   8.33011e-08
0.364523   0.364523   8.33011e-08
0.364425   0.364425   8.33011e-08
0.364327   0.364327   8.33011e-08
0.364229   0.364229   8.33011e-08
0.36413   0.36413   8.33011e-08
0.364032   0.364032   8.33011e-08
0.363934   0.363934   8.33011e-08
0.363836   0.363836   8.33011e-08
0.363737   0.363737   8.33011e-08
0.363639   0.363639   8.33011e-08
0.363541   0.363541   8.33011e-08
0.363443   0.363443   8.33011e-08
0.363344   0.363344   8.33011e-08
0.363246   0.363246   8.33011e-08
0.363148   0.363148   8.3301e-08
0.36305   0.36305   8.3301e-08
0.362951   0.362951   8.3301e-08
0.362853   0.362853   8.3301e-08
0.362755   0.362755   8.3301e-08
0.362657   0.362657   8.3301e-08
0.362558   0.362559   8.3301e-08
0.36246   0.36246   8.3301e-08
0.362362   0.362362   8.3301e-08
0.362264   0.362264   8.3301e-08
0.362165   0.362165   8.3301e-08
0.362067   0.362067   8.3301e-08
0.361969   0.361969   8.3301e-08
0.361871   0.361871   8.3301e-08
0.361772   0.361772   8.3301e-08
0.361674   0.361674   8.3301e-08
0.361576   0.361576   8.3301e-08
0.361478   0.361478   8.3301e-08
0.361379   0.361379   8.3301e-08
0.361281   0.361281   8.3301e-08
0.361183   0.361183   8.3301e-08
0.361085   0.361085   8.3301e-08
0.360986   0.360986   8.3301e-08
0.360888   0.360888   8.3301e-08
0.36079   0.36079   8.3301e-08
0.360691   0.360691   8.3301e-08
0.360593   0.360593   8.3301e-08
0.360495   0.360495   8.3301e-08
0.360397   0.360397   8.3301e-08
0.360298   0.360298   8.3301e-08
0.3602   0.3602   8.3301e-08
0.360102   0.360102   8.3301e-08
0.360003   0.360003   8.3301e-08
0.359905   0.359905   8.33009e-08
0.359807   0.359807   8.33009e-08
0.359708   0.359708   8.33009e-08
0.35961   0.35961   8.33009e-08
0.359512   0.359512   8.33009e-08
0.359414   0.359414   8.33009e-08
0.359315   0.359315   8.33009e-08
0.359217   0.359217   8.33009e-08
0.359119   0.359119   8.33009e-08
0.35902   0.35902   8.33009e-08
0.358922   0.358922   8.33009e-08
0.358824   0.358824   8.33009e-08
0.358725   0.358725   8.33009e-08
0.358627   0.358627   8.33009e-08
0.358529   0.358529   8.33009e-08
0.35843   0.35843   8.33009e-08
0.358332   0.358332   8.33009e-08
0.358234   0.358234   8.33009e-08
0.358135   0.358135   8.33009e-08
0.358037   0.358037   8.33009e-08
0.357939   0.357939   8.33009e-08
0.35784   0.35784   8.33009e-08
0.357742   0.357742   8.33009e-08
0.357644   0.357644   8.33009e-08
0.357545   0.357545   8.33009e-08
0.357447   0.357447   8.33009e-08
0.357349   0.357349   8.33009e-08
0.35725   0.35725   8.33009e-08
0.357152   0.357152   8.33009e-08
0.357054   0.357054   8.33009e-08
0.356955   0.356955   8.33008e-08
0.356857   0.356857   8.33008e-08
0.356759   0.356759   8.33008e-08
0.35666   0.35666   8.33008e-08
0.356562   0.356562   8.33008e-08
0.356464   0.356464   8.33008e-08
0.356365   0.356365   8.33008e-08
0.356267   0.356267   8.33008e-08
0.356169   0.356169   8.33008e-08
0.35607   0.35607   8.33008e-08
0.355972   0.355972   8.33008e-08
0.355873   0.355873   8.33008e-08
0.355775   0.355775   8.33008e-08
0.355677   0.355677   8.33008e-08
0.355578   0.355578   8.33008e-08
0.35548   0.35548   8.33008e-08
0.355382   0.355382   8.33008e-08
0.355283   0.355283   8.33008e-08
0.355185   0.355185   8.33008e-08
0.355086   0.355086   8.33008e-08
0.354988   0.354988   8.33008e-08
0.35489   0.35489   8.33008e-08
0.354791   0.354791   8.33008e-08
0.354693   0.354693   8.33008e-08
0.354595   0.354595   8.33008e-08
0.354496   0.354496   8.33008e-08
0.354398   0.354398   8.33008e-08
0.354299   0.354299   8.33007e-08
0.354201   0.354201   8.33007e-08
0.354103   0.354103   8.33007e-08
0.354004   0.354004   8.33007e-08
0.353906   0.353906   8.33007e-08
0.353807   0.353807   8.33007e-08
0.353709   0.353709   8.33007e-08
0.353611   0.353611   8.33007e-08
0.353512   0.353512   8.33007e-08
0.353414   0.353414   8.33007e-08
0.353315   0.353315   8.33007e-08
0.353217   0.353217   8.33007e-08
0.353119   0.353119   8.33007e-08
0.35302   0.35302   8.33007e-08
0.352922   0.352922   8.33007e-08
0.352823   0.352823   8.33007e-08
0.352725   0.352725   8.33007e-08
0.352627   0.352627   8.33007e-08
0.352528   0.352528   8.33007e-08
0.35243   0.35243   8.33007e-08
0.352331   0.352331   8.33007e-08
0.352233   0.352233   8.33007e-08
0.352134   0.352134   8.33007e-08
0.352036   0.352036   8.33006e-08
0.351938   0.351938   8.33006e-08
0.351839   0.351839   8.33006e-08
0.351741   0.351741   8.33006e-08
0.351642   0.351642   8.33006e-08
0.351544   0.351544   8.33006e-08
0.351445   0.351445   8.33006e-08
0.351347   0.351347   8.33006e-08
0.351248   0.351249   8.33006e-08
0.35115   0.35115   8.33006e-08
0.351052   0.351052   8.33006e-08
0.350953   0.350953   8.33006e-08
0.350855   0.350855   8.33006e-08
0.350756   0.350756   8.33006e-08
0.350658   0.350658   8.33006e-08
0.350559   0.350559   8.33006e-08
0.350461   0.350461   8.33006e-08
0.350362   0.350363   8.33006e-08
0.350264   0.350264   8.33006e-08
0.350166   0.350166   8.33006e-08
0.350067   0.350067   8.33006e-08
0.349969   0.349969   8.33005e-08
0.34987   0.34987   8.33005e-08
0.349772   0.349772   8.33005e-08
0.349673   0.349673   8.33005e-08
0.349575   0.349575   8.33005e-08
0.349476   0.349476   8.33005e-08
0.349378   0.349378   8.33005e-08
0.349279   0.349279   8.33005e-08
0.349181   0.349181   8.33005e-08
0.349082   0.349082   8.33005e-08
0.348984   0.348984   8.33005e-08
0.348885   0.348886   8.33005e-08
0.348787   0.348787   8.33005e-08
0.348689   0.348689   8.33005e-08
0.34859   0.34859   8.33005e-08
0.348492   0.348492   8.33005e-08
0.348393   0.348393   8.33005e-08
0.348295   0.348295   8.33005e-08
0.348196   0.348196   8.33005e-08
0.348098   0.348098   8.33005e-08
0.347999   0.347999   8.33004e-08
0.347901   0.347901   8.33004e-08
0.347802   0.347802   8.33004e-08
0.347704   0.347704   8.33004e-08
0.347605   0.347605   8.33004e-08
0.347507   0.347507   8.33004e-08
0.347408   0.347408   8.33004e-08
0.34731   0.34731   8.33004e-08
0.347211   0.347211   8.33004e-08
0.347113   0.347113   8.33004e-08
0.347014   0.347014   8.33004e-08
0.346916   0.346916   8.33004e-08
0.346817   0.346817   8.33004e-08
0.346719   0.346719   8.33004e-08
0.34662   0.34662   8.33004e-08
0.346522   0.346522   8.33004e-08
0.346423   0.346423   8.33004e-08
0.346325   0.346325   8.33004e-08
0.346226   0.346226   8.33004e-08
0.346128   0.346128   8.33004e-08
0.346029   0.346029   8.33004e-08
0.345931   0.345931   8.33003e-08
0.345832   0.345832   8.33003e-08
